admin0,scenario,year,AAD,PMD_10,PMD_25,PMD_100,PMD_250
TKM,current,2020.0,0.0,0.0,0.0,0.0,0.0
TKM,medium,2050,0.0,0.0,0.0,0.0,0.0
TKM,medium,2100,0.0,0.0,0.0,0.0,0.0
TKM,optimistic,2050,0.0,0.0,0.0,0.0,0.0
TKM,optimistic,2100,0.0,0.0,0.0,0.0,0.0
TKM,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
TKM,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
TLS,current,2020.0,142.96468912350207,0.0,0.0,0.0,0.0
TLS,medium,2050,809.1225915720738,0.0,0.0,19.59761477895521,29370.85421225127
TLS,medium,2100,2037.116760115015,0.0,0.0,949.1483330207666,168417.83640523942
TLS,optimistic,2050,592.3519676180304,0.0,0.0,1703.3932350610648,27019.74579881652
TLS,optimistic,2100,1161.0424736391958,0.0,0.0,54643.1567975181,163167.3296262127
TLS,pessimistic,2050,1888.3775222600311,0.0,0.0,46792.64821800773,69627.07118604369
TLS,pessimistic,2100,3068.4847051236384,0.0,0.0,112729.3209608136,283436.4933768472
TON,current,2020.0,0.0,0.0,0.0,0.0,0.0
TON,medium,2050,0.0,0.0,0.0,0.0,0.0
TON,medium,2100,0.0,0.0,0.0,0.0,0.0
TON,optimistic,2050,0.0,0.0,0.0,0.0,0.0
TON,optimistic,2100,-0.2119173300603711,0.0,0.0,0.0,0.0
TON,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
TON,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
TTO,current,2020.0,5361.30478281535,0.0,0.0,30156.56637989209,323838.5785790096
TTO,medium,2050,6193.757012170605,0.0,0.0,30156.56637989209,383789.80201790377
TTO,medium,2100,6072.089698365211,0.0,0.0,30156.56637989209,333575.38086536544
TTO,optimistic,2050,6037.529820236276,0.0,0.0,30156.56637989209,342223.89542500686
TTO,optimistic,2100,7709.397274607929,0.0,0.0,61834.16133137085,654128.3058494672
TTO,pessimistic,2050,7546.105933352328,0.0,0.0,30156.56637989209,550763.9178248402
TTO,pessimistic,2100,6547.367175514259,0.0,0.0,30156.56637989209,395791.1486937151
TUN,current,2020.0,0.0,0.0,0.0,0.0,0.0
TUN,medium,2050,0.0,0.0,0.0,0.0,0.0
TUN,medium,2100,0.0,0.0,0.0,0.0,0.0
TUN,optimistic,2050,0.0,0.0,0.0,0.0,0.0
TUN,optimistic,2100,0.0,0.0,0.0,0.0,0.0
TUN,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
TUN,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
TUR,current,2020.0,0.0,0.0,0.0,0.0,0.0
TUR,medium,2050,0.0,0.0,0.0,0.0,0.0
TUR,medium,2100,0.0,0.0,0.0,0.0,0.0
TUR,optimistic,2050,0.0,0.0,0.0,0.0,0.0
TUR,optimistic,2100,0.0,0.0,0.0,0.0,0.0
TUR,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
TUR,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
TUV,current,2020.0,18.139854277883416,0.0,0.0,0.0,554.4047283611881
TUV,medium,2050,40.5692532621845,0.0,0.0,0.0,6865.202848255398
TUV,medium,2100,38.75898327344401,0.0,0.0,0.0,1557.80765337089
TUV,optimistic,2050,22.743296481652383,0.0,0.0,0.0,957.0945956267232
TUV,optimistic,2100,59.431672463333584,0.0,0.0,93.62952506184664,4343.192762097574
TUV,pessimistic,2050,23.61519182121809,0.0,0.0,0.0,554.4047283611881
TUV,pessimistic,2100,31.18455957335188,0.0,0.0,0.0,719.4766209759159
TWN,current,2020.0,243.2689624816426,0.0,0.0,3405.182670829547,14643.54803767188
TWN,medium,2050,1062.1808207901756,0.0,117.90505797051571,35018.265325961336,127495.75805686062
TWN,medium,2100,1851.583039219538,0.0,316.7635761255263,23191.059327167284,216226.3067768401
TWN,optimistic,2050,788.3876917940516,0.0,0.0,7213.139714116471,49477.2216494422
TWN,optimistic,2100,2945.933259490975,0.0,45.82364352134914,12967.54385333086,160251.11874410612
TWN,pessimistic,2050,1527.103969309196,0.0,1547.599526692706,46731.26450865682,59115.078130727125
TWN,pessimistic,2100,2090.7820636233105,21.03705466957344,3156.3421425262577,79125.63635002014,308860.6736298955
TZA,current,2020.0,11081.21395312184,0.0,0.0,200886.16953311587,540631.1417465102
TZA,medium,2050,35314.59210924216,0.0,175853.6757204673,767018.5277504774,1932512.3824137948
TZA,medium,2100,57123.61617810444,0.0,99425.02315952023,1328653.9630607148,3754760.457033052
TZA,optimistic,2050,33104.41661711523,0.0,75800.90222211143,715445.4244434249,2184199.6951389024
TZA,optimistic,2100,41378.07267023181,0.0,173096.36032835004,974217.593205778,2727934.4723044303
TZA,pessimistic,2050,17193.749504263164,0.0,46962.157837413455,493342.77300167,1375420.4184998418
TZA,pessimistic,2100,40280.01921905709,0.0,117031.93307879944,982434.5531572858,2613863.016342723
UGA,current,2020.0,0.0,0.0,0.0,0.0,0.0
UGA,medium,2050,0.0,0.0,0.0,0.0,0.0
UGA,medium,2100,0.0,0.0,0.0,0.0,0.0
UGA,optimistic,2050,0.0,0.0,0.0,0.0,0.0
UGA,optimistic,2100,0.0,0.0,0.0,0.0,0.0
UGA,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
UGA,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
UKR,current,2020,,,,,
UKR,medium,2050,,,,,
UKR,medium,2100,,,,,
UKR,optimistic,2050,,,,,
UKR,optimistic,2100,,,,,
UKR,pessimistic,2050,,,,,
UKR,pessimistic,2100,,,,,
UMI,current,2020,,,,,
UMI,medium,2050,,,,,
UMI,medium,2100,,,,,
UMI,optimistic,2050,,,,,
UMI,optimistic,2100,,,,,
UMI,pessimistic,2050,,,,,
UMI,pessimistic,2100,,,,,
URY,current,2020,,,,,
URY,medium,2050,,,,,
URY,medium,2100,,,,,
URY,optimistic,2050,,,,,
URY,optimistic,2100,,,,,
URY,pessimistic,2050,,,,,
URY,pessimistic,2100,,,,,
USA,current,2020.0,66905.57452897484,196632.22904087504,434750.3760814328,779841.8252951914,1223581.3635862588
USA,medium,2050,240245.89284313645,465276.41740729054,1007038.725678715,1851474.2134179068,2859335.4597235536
USA,medium,2100,540891.8826518614,860541.9526029539,2353579.15660266,6929818.904613221,6182163.427878924
USA,optimistic,2050,241289.4696999176,393382.03207168967,1074909.8943359423,2767189.91025385,4887371.737867047
USA,optimistic,2100,352549.23706731724,665297.692917415,1713495.2024010862,4116794.550012363,4750202.252483821
USA,pessimistic,2050,283917.6132553555,534654.1204318384,1476306.8162490432,3111113.0127313603,4157273.340818921
USA,pessimistic,2100,652164.8291726368,1392841.6283464355,3232052.8743453897,6546856.808680918,5719274.020390503
UZB,current,2020,,,,,
UZB,medium,2050,,,,,
UZB,medium,2100,,,,,
UZB,optimistic,2050,,,,,
UZB,optimistic,2100,,,,,
UZB,pessimistic,2050,,,,,
UZB,pessimistic,2100,,,,,
VCT,current,2020.0,296.11217176056664,0.0,0.0,502.33845379307263,10739.235478519062
VCT,medium,2050,396.1378518872512,0.0,0.0,502.33845379307263,10800.635415326724
VCT,medium,2100,367.85005032536543,0.0,0.0,502.33845379307263,10739.235478519062
VCT,optimistic,2050,298.31322554319286,0.0,0.0,502.33845379307263,10739.235478519062
VCT,optimistic,2100,296.11217176056664,0.0,0.0,502.33845379307263,10739.235478519062
VCT,pessimistic,2050,354.9101684419543,0.0,0.0,502.33845379307263,15431.571350996584
VCT,pessimistic,2100,310.755743614222,0.0,0.0,502.33845379307263,10739.235478519062
VEN,current,2020.0,1393.2413832341222,0.0,0.0,20166.01907656852,68660.28932498158
VEN,medium,2050,1722.9011794204844,0.0,0.0,20166.01907656852,90926.18336956292
VEN,medium,2100,1517.842394812797,0.0,0.0,20166.01907656852,80344.00596877356
VEN,optimistic,2050,1553.0789958025134,0.0,0.0,20166.01907656852,81885.62621371011
VEN,optimistic,2100,1762.185826505446,0.0,0.0,20498.38017926217,106909.23632825544
VEN,pessimistic,2050,2441.6192159805787,0.0,0.0,20184.89265528909,142519.44032210053
VEN,pessimistic,2100,1964.3041944349663,0.0,0.0,20697.938665845864,128362.56461918866
VGB,current,2020.0,61.65602337918427,0.0,0.0,0.0,0.0
VGB,medium,2050,89.06093977779294,0.0,0.0,0.0,0.0
VGB,medium,2100,61.65602337918427,0.0,0.0,0.0,0.0
VGB,optimistic,2050,61.81269369178425,0.0,0.0,0.0,0.0
VGB,optimistic,2100,61.65602337918427,0.0,0.0,0.0,0.0
VGB,pessimistic,2050,101.04458901972085,0.0,0.0,0.0,0.0
VGB,pessimistic,2100,64.03601296590475,0.0,0.0,0.0,0.0
VIR,current,2020.0,98.83106810090632,0.0,0.0,0.0,3022.770008357131
VIR,medium,2050,114.57660815703386,0.0,0.0,0.0,3700.2233168800008
VIR,medium,2100,87.97524039167568,0.0,0.0,0.0,3022.770008357131
VIR,optimistic,2050,129.0349118129397,0.0,0.0,0.0,3022.770008357131
VIR,optimistic,2100,98.83106810090632,0.0,0.0,0.0,3022.770008357131
VIR,pessimistic,2050,98.83106810090632,0.0,0.0,0.0,3022.770008357131
VIR,pessimistic,2100,98.83106810090632,0.0,0.0,0.0,3022.770008357131
VNM,current,2020.0,65859.37759905052,0.0,0.0,2193638.862351756,4910426.4587571975
VNM,medium,2050,240618.29036017923,50641.84855784143,1405211.3423318132,5059867.258460674,16805563.776735224
VNM,medium,2100,425408.9542975638,1275266.159475546,3133400.356957613,6623444.941821095,10154554.288659029
VNM,optimistic,2050,298491.22892547114,281816.4218203889,1540020.937627629,8508160.33053036,18363791.741967574
VNM,optimistic,2100,384023.80651294487,944673.5692923552,2151719.7577849566,9357910.947929949,21656397.77386276
VNM,pessimistic,2050,318853.2640238557,652754.2137941462,2279607.163617993,8251517.383457216,21250704.9088638
VNM,pessimistic,2100,567502.8979960703,1935624.3886105,3026770.79982387,8958039.425807983,22495503.02663456
VUT,current,2020.0,134.29074229802896,0.0,0.0,209.8309795186419,8747.655135544712
VUT,medium,2050,443.9031765130858,0.0,3991.0815980656425,5405.209803558892,30187.00638268172
VUT,medium,2100,971.3328792985392,0.0,314.2538344871122,26873.35444050105,26685.73386874329
VUT,optimistic,2050,197.9967155666373,0.0,0.0,3852.015039197811,28094.65887534354
VUT,optimistic,2100,151.99466716436643,0.0,2253.518685663605,611.948190015943,1669.349441764658
VUT,pessimistic,2050,1091.9109580525826,5.571090014503759,2333.1008653614062,27041.399554971627,31653.942666115527
VUT,pessimistic,2100,226.5600268742469,0.0,0.0,4634.998012276779,18240.748107265976
WLF,current,2020.0,0.0,0.0,0.0,0.0,0.0
WLF,medium,2050,2.562486689127637,0.0,0.0,0.0,0.0
WLF,medium,2100,0.0,0.0,0.0,0.0,0.0
WLF,optimistic,2050,0.0,0.0,0.0,0.0,0.0
WLF,optimistic,2100,0.1134746723875661,0.0,0.0,0.0,0.0
WLF,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
WLF,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
WSM,current,2020.0,79.66764522381027,0.0,0.0,0.0,0.0
WSM,medium,2050,-10.53065747692051,0.0,0.0,0.0,0.0
WSM,medium,2100,386.85901778195046,0.0,0.0,0.0,19521.61926445845
WSM,optimistic,2050,118.09295818679968,0.0,0.0,0.0,641.4308184892143
WSM,optimistic,2100,179.42160853493772,0.0,0.0,0.0,2934.415530263704
WSM,pessimistic,2050,359.261038414968,0.0,0.0,0.0,10026.638552556518
WSM,pessimistic,2100,347.95899832041283,0.0,0.0,0.0,50774.20890066978
XAD,current,2020,,,,,
XAD,medium,2050,,,,,
XAD,medium,2100,,,,,
XAD,optimistic,2050,,,,,
XAD,optimistic,2100,,,,,
XAD,pessimistic,2050,,,,,
XAD,pessimistic,2100,,,,,
XKO,current,2020,,,,,
XKO,medium,2050,,,,,
XKO,medium,2100,,,,,
XKO,optimistic,2050,,,,,
XKO,optimistic,2100,,,,,
XKO,pessimistic,2050,,,,,
XKO,pessimistic,2100,,,,,
YEM,current,2020.0,17.251284529046075,0.0,0.0,0.0,0.0
YEM,medium,2050,47.53674763767198,0.0,0.0,0.0,0.0
YEM,medium,2100,318.76870458469404,0.0,0.0,701.0060002466457,12461.038497379895
YEM,pessimistic,2050,62.41952075958336,0.0,0.0,0.0,0.0
YEM,pessimistic,2100,1367.0103401235451,0.0,0.0,766.8583041630638,26457.805907368213
Z01,current,2020,,,,,
Z01,medium,2050,,,,,
Z01,medium,2100,,,,,
Z01,optimistic,2050,,,,,
Z01,optimistic,2100,,,,,
Z01,pessimistic,2050,,,,,
Z01,pessimistic,2100,,,,,
Z02,current,2020,,,,,
Z02,medium,2050,,,,,
Z02,medium,2100,,,,,
Z02,optimistic,2050,,,,,
Z02,optimistic,2100,,,,,
Z02,pessimistic,2050,,,,,
Z02,pessimistic,2100,,,,,
Z03,current,2020,,,,,
Z03,medium,2050,,,,,
Z03,medium,2100,,,,,
Z03,optimistic,2050,,,,,
Z03,optimistic,2100,,,,,
Z03,pessimistic,2050,,,,,
Z03,pessimistic,2100,,,,,
Z04,current,2020,,,,,
Z04,medium,2050,,,,,
Z04,medium,2100,,,,,
Z04,optimistic,2050,,,,,
Z04,optimistic,2100,,,,,
Z04,pessimistic,2050,,,,,
Z04,pessimistic,2100,,,,,
Z05,current,2020,,,,,
Z05,medium,2050,,,,,
Z05,medium,2100,,,,,
Z05,optimistic,2050,,,,,
Z05,optimistic,2100,,,,,
Z05,pessimistic,2050,,,,,
Z05,pessimistic,2100,,,,,
Z06,current,2020,,,,,
Z06,medium,2050,,,,,
Z06,medium,2100,,,,,
Z06,optimistic,2050,,,,,
Z06,optimistic,2100,,,,,
Z06,pessimistic,2050,,,,,
Z06,pessimistic,2100,,,,,
Z07,current,2020,,,,,
Z07,medium,2050,,,,,
Z07,medium,2100,,,,,
Z07,optimistic,2050,,,,,
Z07,optimistic,2100,,,,,
Z07,pessimistic,2050,,,,,
Z07,pessimistic,2100,,,,,
Z08,current,2020,,,,,
Z08,medium,2050,,,,,
Z08,medium,2100,,,,,
Z08,optimistic,2050,,,,,
Z08,optimistic,2100,,,,,
Z08,pessimistic,2050,,,,,
Z08,pessimistic,2100,,,,,
Z09,current,2020,,,,,
Z09,medium,2050,,,,,
Z09,medium,2100,,,,,
Z09,optimistic,2050,,,,,
Z09,optimistic,2100,,,,,
Z09,pessimistic,2050,,,,,
Z09,pessimistic,2100,,,,,
ZAF,current,2020.0,0.0,0.0,0.0,0.0,0.0
ZAF,medium,2050,0.0,0.0,0.0,0.0,0.0
ZAF,medium,2100,0.0,0.0,0.0,0.0,0.0
ZAF,optimistic,2050,0.0,0.0,0.0,0.0,0.0
ZAF,optimistic,2100,0.0,0.0,0.0,0.0,0.0
ZAF,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
ZAF,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
ZMB,current,2020.0,0.0,0.0,0.0,0.0,0.0
ZMB,medium,2050,0.0,0.0,0.0,0.0,0.0
ZMB,medium,2100,0.0,0.0,0.0,0.0,0.0
ZMB,optimistic,2050,0.0,0.0,0.0,0.0,0.0
ZMB,optimistic,2100,0.0,0.0,0.0,0.0,0.0
ZMB,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
ZMB,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
ZNC,current,2020,,,,,
ZNC,medium,2050,,,,,
ZNC,medium,2100,,,,,
ZNC,optimistic,2050,,,,,
ZNC,optimistic,2100,,,,,
ZNC,pessimistic,2050,,,,,
ZNC,pessimistic,2100,,,,,
ZWE,current,2020.0,0.0,0.0,0.0,0.0,0.0
ZWE,medium,2050,0.0,0.0,0.0,0.0,0.0
ZWE,medium,2100,0.0,0.0,0.0,0.0,0.0
ZWE,optimistic,2050,0.0,0.0,0.0,0.0,0.0
ZWE,optimistic,2100,0.0,0.0,0.0,0.0,0.0
ZWE,pessimistic,2050,0.0,0.0,0.0,0.0,0.0
ZWE,pessimistic,2100,0.0,0.0,0.0,0.0,0.0
