admin1_code,scenario,year,PMD_1,PMD_10,PMD_25,PMD_50,PMD_100,PMD_250,PMD_1000,AAD,admin0
JOR.7_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.7_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.8_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.9_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.10_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.11_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JOR.12_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JOR
JPN.1_1,current,2020.0,183192.6802,195674.9215,213678.2469,220232.2177,226264.3389,248694.4584,673088.1691,219642.456,JPN
JPN.1_1,medium,2050.0,208775.8577,221232.1275,235287.1315,242163.4298,280097.9682,599810.644,771728.0081,251125.7746,JPN
JPN.1_1,medium,2100.0,260386.6745,296130.2335,346501.4711,630798.4691,784689.738,846074.4825,953756.2109,328660.6776,JPN
JPN.1_1,optimistic,2050.0,207508.2529,218152.3528,234185.1866,241523.587,273625.5842,579935.8172,765147.2225,249342.5137,JPN
JPN.1_1,optimistic,2100.0,250623.9267,261891.9497,318000.0851,438653.9247,712142.9092,817076.0039,911102.9599,309607.0396,JPN
JPN.1_1,pessimistic,2050.0,211175.3478,225566.2549,237568.2099,247185.5191,293031.1989,638207.7270000001,783386.3809999999,254444.9413,JPN
JPN.1_1,pessimistic,2100.0,325295.6522,354721.0511,645173.0408,802274.9202,856474.0696,925910.5338,1038164.581,415926.7248,JPN
JPN.2_1,current,2020.0,2034.012336,2085.794215,2527.822539,2579.905215,2581.111811,2634.694702,2749.86827,2434.402528,JPN
JPN.2_1,medium,2050.0,2109.499465,2579.905215,2631.915638,2734.667122,2737.589293,2748.8594,2783.431167,2568.614716,JPN
JPN.2_1,medium,2100.0,2750.039529,2781.967682,2831.646477,2833.561041,3053.157245,3054.5079600000004,3165.152866,3244.088134,JPN
JPN.2_1,optimistic,2050.0,2098.863002,2579.905215,2581.111811,2734.667122,2737.589293,2748.8594,2783.431167,2555.9461,JPN
JPN.2_1,optimistic,2100.0,2637.849479,2737.589293,2770.9457190000003,2783.431167,2783.431167,2833.561041,3054.5079600000004,3120.337924,JPN
JPN.2_1,pessimistic,2050.0,2535.766782,2581.111811,2634.694702,2737.589293,2739.524518,2770.9457190000003,2831.646477,2995.328212,JPN
JPN.2_1,pessimistic,2100.0,2834.694463,3060.966654,3150.113792,3218.7820920000004,3282.266705,3283.742645,3760.614251,3380.8895740000003,JPN
JPN.3_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.3_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.3_1,medium,2100.0,16.87143599,16.87143599,16.87143599,16.87143599,16.87143599,16.87143599,150.0507382,19.95711659,JPN
JPN.3_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.3_1,optimistic,2100.0,0.0,16.87143599,16.87143599,16.87143599,16.87143599,16.87143599,16.87143599,2.952501299,JPN
JPN.3_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.3_1,pessimistic,2100.0,150.0507382,150.0507382,150.0507382,174.10934319999998,174.10934319999998,174.10934319999998,174.10934319999998,177.1516686,JPN
JPN.4_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,4.6947575,159.782384,0.1785614139999999,JPN
JPN.4_1,medium,2050.0,0.0,0.0,0.0,4.6947575,159.782384,159.782384,298.7880055,2.629636532,JPN
JPN.4_1,medium,2100.0,159.782384,159.782384,298.7880055,298.7880055,536.6193195000001,536.6193195000001,616.9943035,201.8175675,JPN
JPN.4_1,optimistic,2050.0,0.0,0.0,0.0,4.6947575,159.782384,159.782384,298.7880055,2.629636532,JPN
JPN.4_1,optimistic,2100.0,0.0,4.6947575,159.782384,297.7781255,298.7880055,536.6193195000001,536.6193195000001,18.48731027,JPN
JPN.4_1,pessimistic,2050.0,0.0,0.0,0.0,4.6947575,159.782384,297.7781255,298.7880055,3.1816194980000003,JPN
JPN.4_1,pessimistic,2100.0,298.7880055,536.6193195000001,536.6193195000001,536.6193195000001,616.9943035,795.216458,2274.642623,396.2725481,JPN
JPN.5_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,906.378379,1970.478071,5.595991587,JPN
JPN.5_1,medium,2050.0,0.0,0.0,0.0,0.0,673.545119,1640.29348,4866.14765,18.16277276,JPN
JPN.5_1,medium,2100.0,0.0,673.545119,906.378379,1195.949537,1640.29348,3704.472391,6248.697768,164.99815990000002,JPN
JPN.5_1,optimistic,2050.0,0.0,0.0,0.0,0.0,673.545119,1640.29348,4600.5078490000005,17.89713296,JPN
JPN.5_1,optimistic,2100.0,0.0,0.0,0.0,673.545119,1195.949537,2448.986044,5421.615686,40.64795762,JPN
JPN.5_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,673.545119,1640.29348,4866.14765,18.16277276,JPN
JPN.5_1,pessimistic,2100.0,1195.949537,1640.29348,2118.801453,3056.731945,5038.288122,6420.83824,10220.23878,1592.152055,JPN
JPN.6_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.6_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.7_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,2782.701349,20636.92215,31.76772755,JPN
JPN.7_1,medium,2050.0,0.0,0.0,0.0,0.0,890.1647059000001,14836.23816,27463.69387,95.71029357,JPN
JPN.7_1,medium,2100.0,0.0,2747.976942,6618.624227,10832.41287,19733.79688,25431.81587,41472.5166,1096.728669,JPN
JPN.7_1,optimistic,2050.0,0.0,0.0,0.0,0.0,890.1647059000001,14007.4864,27239.00047,92.17059312,JPN
JPN.7_1,optimistic,2100.0,0.0,0.0,339.5288769,3751.137274,14950.05804,21266.083,33168.27447,356.3370875,JPN
JPN.7_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,1231.404425,15867.30542,27463.69387,103.2469598,JPN
JPN.7_1,pessimistic,2100.0,9722.885203,14894.77302,15888.16918,23558.92241,28604.67513,38768.44823,47987.28535,12808.17555,JPN
JPN.8_1,current,2020.0,0.0,0.0,0.0,0.0,16.1511195,16.1511195,16.1511195,0.242266793,JPN
JPN.8_1,medium,2050.0,0.0,16.1511195,16.1511195,16.1511195,53.551605,53.551605,69.7027245,3.403604315,JPN
JPN.8_1,medium,2100.0,187.8226315,541.8353754999999,541.8353754999999,541.8353754999999,541.8353754999999,541.8353754999999,636.7935792000001,282.73878039999994,JPN
JPN.8_1,optimistic,2050.0,0.0,16.1511195,16.1511195,16.1511195,53.551605,53.551605,69.7027245,3.403604315,JPN
JPN.8_1,optimistic,2100.0,53.551605,53.551605,261.0826765,541.8353754999999,541.8353754999999,541.8353754999999,541.8353754999999,88.31431070000001,JPN
JPN.8_1,pessimistic,2050.0,0.0,16.1511195,16.1511195,53.551605,53.551605,69.7027245,187.8226315,4.334338409,JPN
JPN.8_1,pessimistic,2100.0,541.8353754999999,592.5252105000001,593.7989217,636.7935792000001,856.2961441,865.3365141,1310.149742,650.9101822,JPN
JPN.9_1,current,2020.0,380.9027175,659.6708595,1128.025213,1128.025213,7760.055511,12184.21983,14431.4518,655.3202025,JPN
JPN.9_1,medium,2050.0,1128.025213,1128.025213,7699.493706,11996.7699,13527.99722,16088.688369999998,19734.45642,2008.112063,JPN
JPN.9_1,medium,2100.0,13527.99722,16060.498269999998,18521.40951,20526.09289,21704.60632,24538.1524,27578.98409,16628.20294,JPN
JPN.9_1,optimistic,2050.0,1128.025213,1128.025213,7106.757165000001,10970.12361,13527.99722,15903.931880000002,19541.54849,1962.937741,JPN
JPN.9_1,optimistic,2100.0,12652.32052,13527.99722,16638.167719999998,18864.47805,20947.56203,22723.50622,25987.9851,15374.29415,JPN
JPN.9_1,pessimistic,2050.0,1128.025213,2672.168376,8857.179820000001,12184.21983,13527.99722,16638.167719999998,19734.45642,2214.7807390000003,JPN
JPN.9_1,pessimistic,2100.0,17664.77945,19149.08029,21005.47054,22951.39018,25103.93421,26878.17578,28957.63995,21266.44379,JPN
JPN.10_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.10_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.11_1,current,2020.0,0.0,0.0,0.0,0.0,1766.1855449999998,10582.81201,18240.70786,78.23381135,JPN
JPN.11_1,medium,2050.0,0.0,0.0,1112.458659,4340.471342,11645.40773,16015.40084,26534.33386,338.3577878,JPN
JPN.11_1,medium,2100.0,4340.471342,11472.43012,13847.8221,18369.71731,22258.71059,29428.58275,58576.16165,6807.899181999999,JPN
JPN.11_1,optimistic,2050.0,0.0,0.0,0.0,4340.471342,10409.8344,16015.40084,24870.6476,279.84002180000005,JPN
JPN.11_1,optimistic,2100.0,0.0,4340.471342,6730.232906,11645.40773,17611.72013,26534.33386,43981.45259,1262.400594,JPN
JPN.11_1,pessimistic,2050.0,0.0,0.0,1766.1855449999998,4340.471342,11645.40773,19353.72256,26534.33386,377.8601501,JPN
JPN.11_1,pessimistic,2100.0,13847.8221,20595.02433,22258.71059,27547.31979,41123.87367,61753.0514,75963.1414,18082.83343,JPN
JPN.12_1,current,2020.0,244.505473,249.9619137,333.4227017,333.4227017,333.4227017,333.4227017,361.5543649,294.5364986,JPN
JPN.12_1,medium,2050.0,333.4227017,361.5543649,361.5543649,374.3359719,436.3614764,444.1486639,454.2591319,398.1215008,JPN
JPN.12_1,medium,2100.0,455.8837763,823.5155768999999,826.7135304,826.7135304,830.0615849,836.3462009,885.7800990000001,600.3699266,JPN
JPN.12_1,optimistic,2050.0,333.4227017,361.5543649,361.5543649,374.3359719,436.3614764,444.1486639,454.2591319,398.1215008,JPN
JPN.12_1,optimistic,2100.0,455.8837763,455.8837763,507.8489703,809.2726478,825.0808909,826.7135304,826.7135304,550.3559422999999,JPN
JPN.12_1,pessimistic,2050.0,333.4227017,361.5543649,369.8781344,436.3614764,444.1486639,455.8837763,455.8837763,399.8213987,JPN
JPN.12_1,pessimistic,2100.0,830.0615849,899.783548,917.1100975,917.1100975,917.1100975,922.945812,927.86502,988.8572948,JPN
JPN.13_1,current,2020.0,0.0,0.0,0.0,0.0,72346.00437000001,121934.0175,149392.041,1360.588155,JPN
JPN.13_1,medium,2050.0,0.0,0.0,0.0,68621.28766,107336.816,129180.4815,171886.1185,3134.401957,JPN
JPN.13_1,medium,2100.0,0.0,48.236156,105711.9391,127500.0983,136816.9708,181633.8065,224685.8767,9102.693955,JPN
JPN.13_1,optimistic,2050.0,0.0,0.0,0.0,60444.48874,107336.816,129180.4815,171886.1185,2970.865979,JPN
JPN.13_1,optimistic,2100.0,0.0,0.0,92500.28237,123103.9538,132039.0411,167012.2201,202900.4604,8353.430123,JPN
JPN.13_1,pessimistic,2050.0,0.0,0.0,0.0,72346.00437000001,113586.3595,129180.4815,173389.8277,3272.895436,JPN
JPN.13_1,pessimistic,2100.0,48.236156,92500.28237,127306.4018,137195.2574,171863.4556,204180.2709,268620.3233,19938.40157,JPN
JPN.14_1,current,2020.0,554.5804574,745.3192803999999,1173.329469,1185.878712,2455.268881,4264.19624,7869.125815,749.2417381,JPN
JPN.14_1,medium,2050.0,1173.329469,2359.310818,2455.268881,5106.805098,7458.128306,9020.793894,9703.251333,1729.975118,JPN
JPN.14_1,medium,2100.0,8400.303858,9500.410345,10016.50243,12123.27105,13148.65712,14537.320069999998,18017.2674,10201.12353,JPN
JPN.14_1,optimistic,2050.0,954.8355199,2359.310818,2455.268881,3910.485608,7142.617337999999,8540.254883,9587.238039,1482.3615,JPN
JPN.14_1,optimistic,2100.0,4680.918968,8096.789884000001,9152.252421,9747.538998,10058.54496,11546.83909,14520.61479,6212.932253,JPN
JPN.14_1,pessimistic,2050.0,1173.329469,2455.268881,3422.626355,6996.928814,8098.321808,9152.252421,10921.18746,1824.213403,JPN
JPN.14_1,pessimistic,2100.0,12745.08664,14736.13521,16716.209440000002,17990.51041,18798.32607,21932.62482,27464.2245,15550.33673,JPN
JPN.15_1,current,2020.0,5657.071923,6053.079276,6209.350671,6209.350671,6880.541751000001,7090.918053,8671.371025,6740.781352,JPN
JPN.15_1,medium,2050.0,6209.350671,6209.350671,6982.7551730000005,7090.918053,7668.503656999999,8607.703946,9673.528105,7372.203686,JPN
JPN.15_1,medium,2100.0,9228.830414,9228.830414,9393.449711,9593.910573,9707.027698,9822.267913,10555.96806,10866.24497,JPN
JPN.15_1,optimistic,2050.0,6209.350671,6209.350671,6982.7551730000005,7090.918053,7399.424181999999,8607.703946,9673.528105,7369.512890999999,JPN
JPN.15_1,optimistic,2100.0,8072.191631999999,8921.163398,9228.830414,9267.814589,9593.910573,9707.027698,10073.74406,9663.65844,JPN
JPN.15_1,pessimistic,2050.0,6209.350671,6426.935047,7090.918053,7399.424181999999,7783.227798000001,9226.580413,9695.718747,7408.103698999999,JPN
JPN.15_1,pessimistic,2100.0,9593.910573,9707.027698,9822.267913,9871.80586,10144.55109,10743.87646,12481.00785,11311.8422,JPN
JPN.16_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.16_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.16_1,medium,2100.0,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,159.00105109999998,JPN
JPN.16_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.16_1,optimistic,2100.0,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,159.00105109999998,JPN
JPN.16_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.16_1,pessimistic,2100.0,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,135.3200435,159.00105109999998,JPN
JPN.17_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.17_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,683.9727247999999,0.683972725,JPN
JPN.17_1,medium,2100.0,0.0,0.0,0.0,683.9727247999999,1367.94545,1367.94545,3250.719214,36.08141001,JPN
JPN.17_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,683.9727247999999,0.683972725,JPN
JPN.17_1,optimistic,2100.0,0.0,0.0,0.0,0.0,683.9727247999999,1367.94545,2363.816464,14.67532551,JPN
JPN.17_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.94545,1.36794545,JPN
JPN.17_1,pessimistic,2100.0,0.0,0.0,1367.94545,1367.94545,2363.816464,3250.719214,4570.206669,123.2879751,JPN
JPN.18_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,68.2983105,334.672369,0.607865611,JPN
JPN.18_1,medium,2050.0,0.0,0.0,196.7672205,196.7672205,196.7672205,266.3740585,334.672369,15.17387404,JPN
JPN.18_1,medium,2100.0,266.3740585,334.672369,334.672369,334.672369,614.2045945,614.2045945,985.0960599,329.5055979,JPN
JPN.18_1,optimistic,2050.0,0.0,0.0,0.0,196.7672205,196.7672205,216.471411,334.672369,7.103574628,JPN
JPN.18_1,optimistic,2100.0,196.7672205,216.471411,266.3740585,266.3740585,334.672369,334.672369,614.2045945,239.6964229,JPN
JPN.18_1,pessimistic,2050.0,0.0,196.7672205,196.7672205,196.7672205,196.7672205,266.3740585,334.672369,34.85059609,JPN
JPN.18_1,pessimistic,2100.0,614.2045945,614.2045945,614.2045945,614.2045945,722.2393304999999,985.0960599,1339.151169,724.9792583,JPN
JPN.19_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.19_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.20_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,351.2447594,0.3512447589999999,JPN
JPN.20_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,351.2447594,1442.783037,2.847762075,JPN
JPN.20_1,medium,2100.0,0.0,351.2447594,351.2447594,1442.783037,1442.783037,1442.783037,1442.783037,99.67167262,JPN
JPN.20_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,351.2447594,1442.783037,2.847762075,JPN
JPN.20_1,optimistic,2100.0,0.0,0.0,0.0,351.2447594,351.2447594,1442.783037,1442.783037,17.75125797,JPN
JPN.20_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,351.2447594,1442.783037,2.847762075,JPN
JPN.20_1,pessimistic,2100.0,1442.783037,1442.783037,1442.783037,1442.783037,1442.783037,5568.779366,6629.140009000001,1716.960411,JPN
JPN.21_1,current,2020.0,0.0,0.0,0.0,0.0,10104.76175,45222.12147,55048.22021,336.9843236,JPN
JPN.21_1,medium,2050.0,0.0,0.0,0.0,20302.31239,45077.96615,51879.041110000006,65807.22285,1130.1492970000002,JPN
JPN.21_1,medium,2100.0,41283.75122,47112.68478,50579.18727,55958.29174,63484.87495,72018.94572999999,82180.94913,50142.4585,JPN
JPN.21_1,optimistic,2050.0,0.0,0.0,0.0,16720.83508,42154.96867,50748.57864,64499.87565,1023.460579,JPN
JPN.21_1,optimistic,2100.0,14784.24145,38438.95714,45531.12691,47536.87623,55689.12052,66422.24098,76481.59682,22299.18153,JPN
JPN.21_1,pessimistic,2050.0,0.0,0.0,3705.824847,27728.61652,46530.97784,53631.88504,68384.57611000001,1451.027219,JPN
JPN.21_1,pessimistic,2100.0,55136.054,61101.093,65253.32425,71721.37679,75516.20188,83257.28351000001,97527.28494,66476.44224,JPN
JPN.22_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.22_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.22_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,29.509007500000003,96.9732705,0.215009301,JPN
JPN.22_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.22_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,29.509007500000003,0.029509008,JPN
JPN.22_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.22_1,pessimistic,2100.0,0.0,96.9732705,96.9732705,96.9732705,343.3412,426.3466925,512.7873205,21.16730937,JPN
JPN.23_1,current,2020.0,11614.00725,12865.70782,16626.75343,16998.70776,23780.58115,30374.99884,36064.92572,14300.99306,JPN
JPN.23_1,medium,2050.0,15792.53407,17404.87501,20348.98181,28486.20167,31980.42829,38005.97462,51075.40383,19439.60846,JPN
JPN.23_1,medium,2100.0,47984.04339,57733.87835,69256.25865,78751.85447,86704.35309,92736.35202,119173.375,59459.88098,JPN
JPN.23_1,optimistic,2050.0,15595.60279,16801.74471,19366.69454,28412.31314,31980.42829,37416.33745,51075.40383,19139.23634,JPN
JPN.23_1,optimistic,2100.0,41398.3356,46685.28341,57525.69482,67787.07396000001,78917.93642,87668.77212000001,102807.8654,50966.29553,JPN
JPN.23_1,pessimistic,2050.0,16745.44413,18116.08287,22349.23457,28814.5914,34081.91652,39386.58644,53584.30483,20579.26345,JPN
JPN.23_1,pessimistic,2100.0,68968.15688,77939.04516000001,87635.47112,93873.95538,104647.8336,123519.4852,145477.9444,83830.99357,JPN
JPN.24_1,current,2020.0,0.0,0.0,275.5887255,275.5887255,340.959358,1079.80844,3196.907461,27.46105833,JPN
JPN.24_1,medium,2050.0,728.4070393999999,1265.76708,1265.76708,1265.76708,2826.422066,4765.683332,8064.545387,986.3212716,JPN
JPN.24_1,medium,2100.0,11098.27603,15072.65422,16855.47755,19294.10261,20640.86517,31640.104010000003,47480.846860000005,14046.092519999998,JPN
JPN.24_1,optimistic,2050.0,340.959358,1265.76708,1265.76708,1265.76708,2651.727019,3439.597311,7480.158528,591.2379087999999,JPN
JPN.24_1,optimistic,2100.0,7531.755906999999,7696.379365000001,9530.368834,9530.368834,11648.53178,18721.59187,33100.82046,9097.688479,JPN
JPN.24_1,pessimistic,2050.0,1265.76708,1265.76708,1265.76708,2651.727019,3226.120338,4769.629921,9232.496409,1556.581232,JPN
JPN.24_1,pessimistic,2100.0,27488.39568,34068.60076,37467.50895,41476.27316,46349.73373,59095.78128,84375.47207999999,34007.73752,JPN
JPN.25_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.25_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,current,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,medium,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,medium,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,optimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,optimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,pessimistic,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.26_1,pessimistic,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JPN
JPN.27_1,current,2020.0,0.0,0.0,0.0,0.0,143.9122497,1095.806557,2972.00857,8.794357294,JPN
